"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79758";"MARILENA";"79758";"MARILENA";"96";"11";"Prefeito";"6232";"16";"0";"6232";"16";"5180";"1052";"N";"4973";"42";"165";"0";"0";"0";"17:18:33";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77119";"MUNHOZ DE MELO";"77119";"MUNHOZ DE MELO";"150";"13";"Vereador";"3473";"11";"0";"3473";"11";"3167";"306";"N";"2958";"28";"31";"150";"0";"0";"17:18:32";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75477";"ENGENHEIRO BELTRÃO";"75477";"ENGENHEIRO BELTRÃO";"116";"13";"Vereador";"11144";"36";"3";"11144";"36";"9177";"1967";"N";"8363";"199";"163";"452";"0";"0";"17:42:53";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76350";"JANDAIA DO SUL";"76350";"JANDAIA DO SUL";"70";"13";"Vereador";"16647";"45";"0";"16647";"45";"13797";"2850";"N";"11887";"515";"579";"816";"0";"0";"17:46:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78255";"ROLÂNDIA";"78255";"ROLÂNDIA";"59";"13";"Vereador";"46746";"135";"1";"46746";"135";"37586";"9160";"N";"30582";"2442";"2329";"2233";"0";"0";"17:52:14";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79472";"VITORINO";"79472";"VITORINO";"73";"13";"Vereador";"5601";"15";"0";"5601";"15";"4898";"703";"N";"4519";"71";"79";"229";"0";"0";"18:01:09";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"174";"13";"Vereador";"116971";"374";"0";"116971";"374";"97628";"19343";"N";"72762";"8809";"10123";"5934";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79596";"GRANDES RIOS";"79596";"GRANDES RIOS";"136";"11";"Prefeito";"5457";"21";"0";"5457";"21";"4460";"997";"N";"4290";"51";"119";"0";"0";"0";"17:40:38";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77038";"MIRADOR";"77038";"MIRADOR";"100";"13";"Vereador";"2297";"7";"1";"2297";"7";"2032";"265";"N";"1918";"12";"19";"83";"0";"0";"18:07:48";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75809";"LUIZIANA";"75809";"LUIZIANA";"183";"13";"Vereador";"5497";"19";"0";"5497";"19";"5178";"319";"N";"4723";"68";"81";"306";"0";"0";"18:00:46";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74250";"APUCARANA";"74250";"APUCARANA";"179";"13";"Vereador";"62990";"182";"0";"62990";"182";"55950";"7040";"N";"45725";"3280";"3947";"2998";"0";"0";"15:25:18";"13/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79332";"UBIRATÃ";"79332";"UBIRATÃ";"98";"13";"Vereador";"17379";"60";"1";"17379";"60";"14878";"2501";"N";"13320";"391";"286";"881";"0";"0";"15:28:27";"14/05/2018"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77275";"ORTIGUEIRA";"77275";"ORTIGUEIRA";"167";"13";"Vereador";"18309";"58";"2";"18309";"58";"15260";"3049";"N";"13979";"204";"207";"870";"0";"0";"17:46:25";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75264";"CRUZMALTINA";"75264";"CRUZMALTINA";"110";"11";"Prefeito";"3014";"11";"0";"3014";"11";"2606";"408";"N";"2535";"20";"51";"0";"0";"0";"14:35:32";"04/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74870";"CAPANEMA";"74870";"CAPANEMA";"107";"13";"Vereador";"15243";"54";"10";"15243";"54";"13013";"2230";"N";"11859";"266";"282";"606";"0";"0";"19:07:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74764";"SANTA LÚCIA";"74764";"SANTA LÚCIA";"165";"13";"Vereador";"3349";"13";"1";"3349";"13";"2966";"383";"N";"2701";"30";"70";"165";"0";"0";"17:53:49";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"1";"Eleição Suplementar";"1";"258";"ELEIÇÃO SUPLEMENTAR DE MOREIRA SALES";"04/06/2017";"M";"PR";"77070";"MOREIRA SALES";"77070";"MOREIRA SALES";"92";"11";"Prefeito";"9672";"35";"1";"9672";"35";"8048";"1624";"N";"7813";"88";"147";"0";"0";"0";"17:26:04";"04/06/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"176";"13";"Vereador";"91882";"299";"0";"91882";"299";"76653";"15229";"N";"58278";"6313";"7516";"4546";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74411";"ATALAIA";"74411";"ATALAIA";"71";"11";"Prefeito";"3624";"11";"0";"3624";"11";"3324";"300";"N";"3240";"24";"60";"0";"0";"0";"17:33:36";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79456";"VERÊ";"79456";"VERÊ";"115";"11";"Prefeito";"6836";"25";"0";"6836";"25";"6420";"416";"N";"6222";"51";"147";"0";"0";"0";"18:51:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74136";"ALVORADA DO SUL";"74136";"ALVORADA DO SUL";"77";"11";"Prefeito";"7321";"25";"0";"7321";"25";"6320";"1001";"N";"6011";"87";"222";"0";"0";"0";"17:39:33";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75817";"GUARANIAÇU";"75817";"GUARANIAÇU";"112";"13";"Vereador";"10868";"53";"0";"10868";"53";"9943";"925";"N";"9150";"133";"188";"472";"0";"0";"17:53:52";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79359";"UMUARAMA";"79359";"UMUARAMA";"89";"13";"Vereador";"42955";"127";"2";"42955";"127";"33205";"9750";"N";"28349";"1610";"1354";"1892";"0";"0";"16:40:19";"12/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74004";"GODOY MOREIRA";"74004";"GODOY MOREIRA";"132";"11";"Prefeito";"2945";"11";"0";"2945";"11";"2551";"394";"N";"1451";"11";"1089";"0";"0";"0";"17:33:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77690";"PIRAQUARA";"77690";"PIRAQUARA";"155";"13";"Vereador";"56721";"175";"0";"56721";"175";"50945";"5776";"N";"42868";"3297";"2636";"2144";"0";"0";"19:28:11";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74071";"ALMIRANTE TAMANDARÉ";"74071";"ALMIRANTE TAMANDARÉ";"171";"13";"Vereador";"61531";"193";"2";"61531";"193";"55884";"5647";"N";"47643";"2941";"2408";"2892";"0";"0";"19:46:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76791";"MANDIRITUBA";"76791";"MANDIRITUBA";"144";"11";"Prefeito";"17135";"59";"3";"17135";"59";"15814";"1321";"N";"14854";"314";"646";"0";"0";"0";"20:31:04";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74071";"ALMIRANTE TAMANDARÉ";"74071";"ALMIRANTE TAMANDARÉ";"171";"11";"Prefeito";"61531";"193";"2";"61531";"193";"55884";"5647";"N";"49036";"2826";"4022";"0";"0";"0";"19:46:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75892";"IBAITI";"75892";"IBAITI";"79";"13";"Vereador";"22681";"70";"0";"22681";"70";"17792";"4889";"N";"15563";"550";"599";"1080";"0";"0";"13:01:06";"23/05/2018"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77836";"PORTO RICO";"77836";"PORTO RICO";"85";"13";"Vereador";"2482";"10";"1";"2482";"10";"2160";"322";"N";"2047";"11";"26";"76";"0";"0";"17:46:25";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77577";"PEABIRU";"77577";"PEABIRU";"74";"11";"Prefeito";"10657";"33";"0";"10657";"33";"8542";"2115";"N";"8052";"177";"313";"0";"0";"0";"17:47:11";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75132";"COLOMBO";"75132";"COLOMBO";"49";"11";"Prefeito";"46876";"161";"0";"46876";"161";"42198";"4678";"N";"34125";"3127";"4946";"0";"0";"0";"18:29:41";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76155";"ITAMBÉ";"76155";"ITAMBÉ";"81";"11";"Prefeito";"5049";"16";"0";"5049";"16";"4417";"632";"N";"4163";"60";"194";"0";"0";"0";"17:33:12";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"145";"11";"Prefeito";"176821";"501";"0";"176821";"501";"142096";"34725";"N";"120506";"6256";"15334";"0";"0";"0";"18:16:14";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74993";"CENTENÁRIO DO SUL";"74993";"CENTENÁRIO DO SUL";"159";"13";"Vereador";"9080";"34";"0";"9080";"34";"7530";"1550";"N";"6848";"150";"192";"340";"0";"0";"17:26:26";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77291";"OURIZONA";"77291";"OURIZONA";"102";"13";"Vereador";"3033";"10";"0";"3033";"10";"2752";"281";"N";"2523";"39";"75";"115";"0";"0";"17:25:33";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"84670";"SANTA TEREZINHA DE ITAIPU";"84670";"SANTA TEREZINHA DE ITAIPU";"205";"13";"Vereador";"16353";"52";"2";"16353";"52";"15207";"1146";"N";"13809";"387";"384";"627";"0";"0";"17:54:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79219";"TERRA ROXA";"79219";"TERRA ROXA";"125";"13";"Vereador";"13268";"49";"0";"13268";"49";"11146";"2122";"N";"9672";"271";"629";"574";"0";"0";"17:39:58";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"4";"11";"Prefeito";"130338";"394";"0";"130338";"394";"105108";"25230";"N";"88643";"4272";"12193";"0";"0";"0";"18:16:14";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75345";"FERNANDES PINHEIRO";"75345";"FERNANDES PINHEIRO";"53";"13";"Vereador";"5654";"20";"0";"5654";"20";"4988";"666";"N";"4570";"70";"83";"265";"0";"0";"18:36:13";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76511";"JUNDIAÍ DO SUL";"76511";"JUNDIAÍ DO SUL";"82";"13";"Vereador";"2783";"10";"0";"2783";"10";"2407";"376";"N";"2218";"25";"40";"124";"0";"0";"17:17:34";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77313";"PAIÇANDU";"77313";"PAIÇANDU";"154";"11";"Prefeito";"26914";"89";"6";"26914";"89";"22730";"4184";"N";"20728";"730";"1272";"0";"0";"0";"18:01:06";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"76910";"MARINGÁ";"76910";"MARINGÁ";"154";"11";"Prefeito";"43772";"136";"4";"43772";"136";"35101";"8671";"N";"33679";"479";"943";"0";"0";"0";"17:51:12";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74446";"ITAPERUÇU";"74446";"ITAPERUÇU";"156";"11";"Prefeito";"18252";"56";"7";"18252";"56";"17307";"945";"N";"16532";"294";"481";"0";"0";"0";"20:22:40";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75469";"MANFRINÓPOLIS";"75469";"MANFRINÓPOLIS";"69";"11";"Prefeito";"3059";"11";"0";"3059";"11";"2841";"218";"N";"2756";"24";"61";"0";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79790";"NOVA SANTA ROSA";"79790";"NOVA SANTA ROSA";"121";"13";"Vereador";"6638";"21";"2";"6638";"21";"5941";"697";"N";"5539";"94";"75";"233";"0";"0";"17:54:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77259";"NOVA LONDRINA";"77259";"NOVA LONDRINA";"96";"13";"Vereador";"10477";"32";"0";"10477";"32";"7845";"2632";"N";"7038";"224";"244";"339";"0";"0";"17:18:06";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76937";"MARIÓPOLIS";"76937";"MARIÓPOLIS";"47";"13";"Vereador";"5353";"19";"1";"5353";"19";"4839";"514";"N";"4436";"100";"83";"220";"0";"0";"17:24:50";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75493";"FAXINAL";"75493";"FAXINAL";"110";"11";"Prefeito";"12232";"44";"0";"12232";"44";"10083";"2149";"N";"9400";"221";"462";"0";"0";"0";"17:40:11";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76376";"JANIÓPOLIS";"76376";"JANIÓPOLIS";"183";"13";"Vereador";"4960";"22";"2";"4960";"22";"4550";"410";"N";"4126";"97";"173";"154";"0";"0";"18:07:48";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75892";"IBAITI";"75892";"IBAITI";"79";"11";"Prefeito";"22681";"70";"0";"22681";"70";"17792";"4889";"N";"16549";"387";"856";"0";"0";"0";"18:31:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74314";"ARARUNA";"74314";"ARARUNA";"74";"11";"Prefeito";"10808";"33";"0";"10808";"33";"8983";"1825";"N";"5961";"1504";"1518";"0";"0";"0";"17:25:29";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79138";"TEIXEIRA SOARES";"79138";"TEIXEIRA SOARES";"53";"13";"Vereador";"8035";"28";"0";"8035";"28";"6912";"1123";"N";"6260";"120";"205";"327";"0";"0";"17:46:39";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77496";"PARANAVAÍ";"77496";"PARANAVAÍ";"72";"11";"Prefeito";"42448";"132";"2";"42448";"132";"33074";"9374";"N";"30862";"715";"1497";"0";"0";"0";"18:08:01";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78794";"SÃO JORGE DO IVAÍ";"78794";"SÃO JORGE DO IVAÍ";"102";"13";"Vereador";"4727";"15";"0";"4727";"15";"4175";"552";"N";"3931";"43";"56";"145";"0";"0";"17:26:31";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79197";"TERRA RICA";"79197";"TERRA RICA";"105";"13";"Vereador";"12302";"38";"0";"12302";"38";"9960";"2342";"N";"8913";"237";"215";"595";"0";"0";"19:01:54";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75388";"GOIOXIM";"75388";"GOIOXIM";"203";"11";"Prefeito";"5517";"24";"2";"5517";"24";"4878";"639";"N";"4759";"32";"87";"0";"0";"0";"18:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74853";"CÂNDIDO DE ABREU";"74853";"CÂNDIDO DE ABREU";"106";"13";"Vereador";"12110";"52";"0";"12110";"52";"9808";"2302";"N";"8666";"246";"289";"607";"0";"0";"18:19:16";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78018";"QUITANDINHA";"78018";"QUITANDINHA";"11";"11";"Prefeito";"13344";"42";"2";"13344";"42";"12050";"1294";"N";"11408";"185";"457";"0";"0";"0";"18:01:30";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79316";"TUNEIRAS DO OESTE";"79316";"TUNEIRAS DO OESTE";"86";"11";"Prefeito";"7211";"25";"0";"7211";"25";"6309";"902";"N";"6121";"54";"134";"0";"0";"0";"17:52:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79090";"TAMBOARA";"79090";"TAMBOARA";"138";"13";"Vereador";"4304";"14";"0";"4304";"14";"3871";"433";"N";"3521";"69";"109";"172";"0";"0";"17:33:10";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76350";"JANDAIA DO SUL";"76350";"JANDAIA DO SUL";"70";"11";"Prefeito";"16647";"45";"0";"16647";"45";"13797";"2850";"N";"12704";"318";"775";"0";"0";"0";"17:46:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74225";"CANDÓI";"74225";"CANDÓI";"44";"13";"Vereador";"10870";"46";"2";"10870";"46";"10059";"811";"N";"9206";"136";"172";"545";"0";"0";"19:07:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78859";"SÃO JOSÉ DOS PINHAIS";"78859";"SÃO JOSÉ DOS PINHAIS";"199";"11";"Prefeito";"62926";"198";"0";"62926";"198";"56570";"6356";"N";"43308";"5367";"7895";"0";"0";"0";"14:10:38";"28/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76775";"MANDAGUARI";"76775";"MANDAGUARI";"60";"13";"Vereador";"27183";"79";"0";"27183";"79";"22232";"4951";"N";"18513";"1088";"1204";"1427";"0";"0";"14:28:26";"12/01/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77151";"NOVA ALIANÇA DO IVAÍ";"77151";"NOVA ALIANÇA DO IVAÍ";"138";"13";"Vereador";"1569";"5";"0";"1569";"5";"1431";"138";"N";"1342";"8";"11";"70";"0";"0";"17:26:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"145";"11";"Prefeito";"176821";"501";"0";"176821";"501";"148748";"28073";"N";"124728";"8694";"15326";"0";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77836";"PORTO RICO";"77836";"PORTO RICO";"85";"11";"Prefeito";"2482";"10";"1";"2482";"10";"2160";"322";"N";"2091";"21";"48";"0";"0";"0";"17:46:25";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77658";"PINHÃO";"77658";"PINHÃO";"160";"11";"Prefeito";"24047";"81";"11";"24047";"81";"19706";"4341";"N";"18649";"365";"692";"0";"0";"0";"19:22:21";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76295";"JACAREZINHO";"76295";"JACAREZINHO";"24";"11";"Prefeito";"31783";"111";"0";"31783";"111";"25086";"6697";"N";"23521";"535";"1030";"0";"0";"0";"17:36:53";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78310";"SABÁUDIA";"78310";"SABÁUDIA";"180";"13";"Vereador";"5786";"16";"0";"5786";"16";"5234";"552";"N";"4692";"145";"136";"261";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74454";"BANDEIRANTES";"74454";"BANDEIRANTES";"58";"13";"Vereador";"25716";"89";"0";"25716";"89";"20659";"5057";"N";"18517";"580";"451";"1111";"0";"0";"18:13:21";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74357";"ARAUCÁRIA";"74357";"ARAUCÁRIA";"50";"13";"Vereador";"86811";"310";"22";"86811";"310";"79831";"6980";"N";"66543";"4382";"4883";"4023";"0";"0";"13:30:21";"16/12/2016"
